,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
8061,4316,91.38,2023-08-26 23:35:28 UTC,-44.812331346441084,-2.482033841555239,-55.310906420282265,2.4694770238415202,2
8518,4317,43.34,2024-04-21 23:35:28 UTC,-66.4514920476692,3.72456475468222,-61.280291759570744,-13.182118710600115,2
4002,4318,52.83,2023-11-04 23:35:28 UTC,-60.60099221248338,-2.475441291077466,-73.88030671296062,-0.8341492632923746,4
2133,4319,12.47,2023-11-11 23:35:28 UTC,-63.11433924733555,0.606121464978095,-64.77231462007494,-10.890930659333101,4
2439,4320,80.52,2024-04-24 23:35:28 UTC,-66.52157025209796,-17.66744319669144,-53.04670069601012,-23.26445473796939,2
3200,4321,61.44,2024-06-20 23:35:28 UTC,-44.060930119689836,-17.77237095349464,-41.67073527237309,-14.627449273993914,3
1373,4322,60.94,2024-05-13 23:35:28 UTC,-59.7887381478796,-30.597034436502295,-53.94680343772884,-28.7146074126564,3
3525,4323,52.9,2023-11-25 23:35:28 UTC,-65.27755899811444,-33.18287995117382,-61.37840523341923,-18.856492855510425,2
8046,4324,65.54,2024-03-12 23:35:28 UTC,-65.1889392534127,-9.17107238935651,-51.01683521595084,-14.297371637626728,3
5230,4325,44.98,2023-11-14 23:35:28 UTC,-41.22496634115093,-9.421710858254201,-38.822013221902985,2.2076123354823665,3
3843,4326,27.1,2024-06-15 23:35:28 UTC,-61.92408543431034,-32.95892386209945,-68.21602964237036,-16.575508579478626,4
5036,4327,23.78,2024-05-17 23:35:28 UTC,-67.80804798170847,-31.208524646288673,-70.50537341160378,-20.68069769151402,2
4878,4328,37.16,2024-04-20 23:35:28 UTC,-46.02706684874987,-8.565669614550242,-59.15914183848953,-12.567972959295876,4
7217,4329,79.32,2024-03-15 23:35:28 UTC,-35.798966008600054,1.9220208785522388,-37.45927798358659,3.237423966984778,3
8412,4330,93.66,2023-07-22 23:35:28 UTC,-67.48365330195108,-21.954427258168046,-70.30896288655379,-32.58543986761082,2
2088,4331,26.93,2024-03-11 23:35:28 UTC,-47.74198052289236,-14.221790124437522,-63.34674899033389,-17.7326700438502,4
8028,4332,24.0,2023-07-08 23:35:28 UTC,-47.492320222357876,-5.36891963106094,-43.69586609694023,-21.820411258966224,2
4071,4333,15.58,2023-09-14 23:35:28 UTC,-49.46512563514129,-5.181916984257867,-56.50385273887014,-18.170316905628788,3
5157,4334,32.64,2024-03-15 23:35:28 UTC,-44.776092136504666,-10.000718531845017,-61.19313600573426,-3.802030105893138,3
2651,4335,42.34,2023-09-28 23:35:28 UTC,-51.439388960392726,1.5416319037079802,-69.05274258926214,4.75567354301316,4
1602,4336,26.65,2023-09-28 23:35:28 UTC,-69.8788138401609,-29.349244039659506,-73.1940420408175,-27.681694553925674,4
4085,4337,74.49,2024-03-06 23:35:28 UTC,-54.649973137666585,-13.152368444384049,-44.52584545973622,-10.130957218529492,4
6131,4338,22.18,2023-09-09 23:35:28 UTC,-44.57222587744901,-10.768483655704443,-40.40354759996238,-25.977452837265133,1
3295,4339,55.97,2023-11-15 23:35:28 UTC,-52.601675842424314,-9.154285564873518,-60.015795005552604,-16.93201169936811,1
8925,4340,65.76,2024-06-20 23:35:28 UTC,-41.85749636885747,-13.375297442786302,-51.29296498729206,-14.459823122768789,1
7627,4341,37.66,2023-09-19 23:35:28 UTC,-61.26957262478992,-3.355377439697971,-58.48410006467289,-2.465135562029772,3
6371,4342,85.29,2023-07-15 23:35:28 UTC,-66.68264166096148,3.9832020263152543,-64.80454993074554,-10.742484679189854,3
5988,4343,97.38,2024-06-18 23:35:28 UTC,-68.50494227490374,-29.295073695167503,-63.51395446419109,-31.72263697794358,3
1949,4344,88.67,2024-04-27 23:35:28 UTC,-53.515542498467084,-31.06470724295723,-38.92514159434195,-28.37865726038098,3
6153,4345,61.16,2024-04-08 23:35:28 UTC,-43.53481020432004,-9.926424581134533,-45.161372597214864,-13.26928026267693,2
4061,4346,81.29,2023-12-01 23:35:28 UTC,-42.2632083612633,-17.21739813970875,-57.05680591416348,-13.774607320403259,2
9871,4347,91.62,2024-03-28 23:35:28 UTC,-44.957016102336,-7.668776037338709,-58.813935348254546,-10.476911236754006,3
9065,4348,47.97,2023-12-17 23:35:28 UTC,-38.07718598214392,4.337993137290567,-39.13216569295466,-3.3884581180869198,4
2862,4349,53.83,2023-08-30 23:35:28 UTC,-69.655563872497,-20.152988319942963,-52.425245644397734,-21.44167136088902,2
3386,4350,95.63,2024-02-08 23:35:28 UTC,-34.925759236941424,-12.920030071357004,-46.31046421608569,-14.530251372532746,4
5155,4351,17.93,2024-02-27 23:35:28 UTC,-52.199149685092515,1.1754810526258197,-58.0173070077973,-5.913949751677016,2
6386,4352,61.46,2024-04-02 23:35:28 UTC,-73.47729103569036,-24.749195574505805,-61.49844761387292,-26.88989683207616,2
9592,4353,30.67,2024-02-14 23:35:28 UTC,-73.4259296046106,-1.59413588614526,-60.178027068030865,-12.399343630022393,1
9104,4354,67.18,2023-10-09 23:35:28 UTC,-54.43729789816697,-17.286301880042156,-41.27217167907537,-11.166745722005857,4
8464,4355,80.88,2024-02-07 23:35:28 UTC,-60.15614269999564,-3.488436681853379,-59.87290817926362,-0.2721822739761208,2
9790,4356,55.25,2023-10-30 23:35:28 UTC,-51.74818765983787,-27.844879969498805,-61.685114729030126,-28.437276148078045,3
8706,4357,44.36,2023-08-13 23:35:28 UTC,-66.85088739077833,-24.147831981773066,-67.91643284428946,-12.593184069475196,1
1398,4358,34.07,2024-06-28 23:35:28 UTC,-56.22042661312892,-31.85995051304857,-48.84672449473486,-16.345023255552977,4
1866,4359,60.97,2023-11-16 23:35:28 UTC,-44.10106390695354,-15.854705763171971,-41.94113130251522,-9.030541889732465,1
3282,4360,75.69,2024-06-19 23:35:28 UTC,-69.22654813118977,-14.759228783883973,-70.97222813663521,-23.39614210729027,2
1989,4361,43.93,2024-06-26 23:35:28 UTC,-39.472561777520234,-14.04476190707723,-38.78128845088471,-28.21720799998372,2
4597,4362,74.45,2024-01-20 23:35:28 UTC,-69.60585720901781,-19.608196608393897,-60.244587313478625,-6.039181667256823,4
1657,4363,51.9,2024-03-09 23:35:28 UTC,-49.74979295203927,-5.798915790723058,-63.98001004502431,-6.219955182179692,4
9329,4364,76.53,2023-11-04 23:35:28 UTC,-52.485278530855936,2.3621830383172764,-62.62735407727543,3.0973405059959873,2
4472,4365,19.8,2024-04-26 23:35:28 UTC,-72.50455603340038,1.804138655735862,-55.28529093974625,-0.042334939046469344,1
7053,4366,86.29,2023-07-10 23:35:28 UTC,-65.63682693781287,-5.362203153973002,-60.68377228893534,-5.184878698911859,2
1155,4367,99.28,2024-07-04 23:35:28 UTC,-66.62189033470052,-4.574663717044341,-71.20135428565088,-3.168875795614831,1
5345,4368,60.32,2024-04-09 23:35:28 UTC,-40.19607830549032,-11.834521379882545,-35.14792967406246,-19.481519528227654,4
6243,4369,65.33,2023-08-20 23:35:28 UTC,-59.112300559526695,-4.512521489789812,-52.47857356731001,-10.509133080112111,2
4679,4370,48.1,2024-03-03 23:35:28 UTC,-52.92145465296828,-16.52135946908552,-41.32122982664175,-5.352436236012775,4
6289,4371,14.71,2023-12-13 23:35:28 UTC,-35.52159649145591,-3.065305790912344,-35.1291884419148,-5.526328283837298,2
9940,4372,15.33,2023-08-31 23:35:28 UTC,-51.92243774791132,-22.498195149461328,-36.0219065907943,-19.71195197478739,1
4318,4373,82.05,2024-05-23 23:35:28 UTC,-65.87993118464438,0.2964517917269305,-70.47185560507371,3.9227870405167167,2
4847,4374,97.72,2023-07-23 23:35:28 UTC,-70.32409760804887,-29.004923297356267,-66.15626730284501,-22.679069388531268,3
9748,4375,33.67,2023-07-31 23:35:28 UTC,-55.35445731451623,-1.2648034831581398,-64.67649593376711,-3.1637109492586255,4
5930,4376,52.79,2024-04-24 23:35:28 UTC,-62.62197708095233,-0.12070233263031582,-45.059411180174415,-1.4542614547289503,3
5000,4377,32.58,2023-10-20 23:35:28 UTC,-47.304381391214555,-28.626051341040423,-49.96210728031976,-20.587183714551927,1
4592,4378,92.11,2023-09-06 23:35:28 UTC,-45.51758216188759,-4.880536933138888,-46.97822824346497,-3.2888488803893843,3
8733,4379,47.98,2023-07-28 23:35:28 UTC,-52.264263825609326,0.8961210053502882,-54.664727040881544,-0.6942021961053513,1
3879,4380,84.87,2023-11-25 23:35:28 UTC,-37.09234199223961,0.6520754861862912,-39.90339220275957,-15.540757758972383,4
1933,4381,84.76,2023-12-10 23:35:28 UTC,-53.15974576489694,-32.14337759457656,-62.736292752076636,-21.75272524957163,1
2902,4382,13.43,2024-03-04 23:35:28 UTC,-68.53791896051945,-6.956576895822696,-62.86229372265718,1.8437335663779209,1
6441,4383,66.47,2024-06-10 23:35:28 UTC,-63.00348007306505,-27.002010933559365,-54.02956260859286,-20.482629412399916,4
5818,4384,33.91,2024-04-24 23:35:28 UTC,-35.49735193192551,-21.618902241721155,-48.55844590688038,-16.248274725406066,4
2728,4385,38.0,2023-10-16 23:35:28 UTC,-46.06313603514802,-22.088742571569345,-39.70336721912278,-19.021861051131452,1
7931,4386,35.19,2024-03-17 23:35:28 UTC,-52.44431502353429,-0.2566809498574685,-69.18796325010159,-0.3180587964577555,1
6951,4387,45.04,2024-06-30 23:35:28 UTC,-41.88966749524287,-17.471772871154574,-45.98935824753036,-31.457596975542472,2
7383,4388,77.34,2023-07-21 23:35:28 UTC,-70.91603312599952,-23.810403052456948,-70.74100963818697,-32.8122541752232,4
2221,4389,96.52,2024-05-28 23:35:28 UTC,-58.31195998506764,0.41411813127712094,-57.946095264803944,4.9142268778551355,1
1279,4390,52.69,2024-06-29 23:35:28 UTC,-37.96257167380702,0.29075192631704283,-38.418381605747,-15.833237074481076,3
3350,4391,52.85,2023-12-02 23:35:28 UTC,-36.77332193861041,-9.293462623112482,-50.161565117016735,-17.817367563135114,1
9033,4392,64.11,2024-06-25 23:35:28 UTC,-63.215798391656755,-32.12984377223837,-69.11413828190136,-17.27088905878173,3
1222,4393,45.59,2023-12-12 23:35:28 UTC,-64.97051482188913,-0.5568054487229901,-67.30297596296391,-14.367467840207066,4
4285,4394,17.06,2024-03-01 23:35:28 UTC,-63.11707276961583,-12.782329391825634,-61.21294843691599,4.98734013753144,4
7506,4395,46.19,2024-01-12 23:35:28 UTC,-41.3757892913689,-22.354972441789297,-42.01956305299015,-7.716612755842917,1
3955,4396,51.31,2024-02-17 23:35:28 UTC,-49.72363045689751,-13.271305374220123,-61.53919408164674,-22.539548597836344,1
4831,4397,99.76,2024-01-20 23:35:28 UTC,-36.85783855238091,-13.99281930234438,-37.27308881260376,-30.96302384821718,1
5773,4398,89.94,2023-09-16 23:35:28 UTC,-61.83290570150243,-23.19901005667579,-64.94749447034572,-15.720879044739334,3
9132,4399,89.5,2023-11-10 23:35:28 UTC,-61.706455310108936,0.0469851854065908,-52.78666271374114,-14.18247670485022,4
2318,4400,20.26,2024-06-30 23:35:28 UTC,-38.15043027131991,-31.81947580742181,-52.398645395828936,-32.72874862896432,1
2744,4401,98.92,2023-10-11 23:35:28 UTC,-50.735408060127966,-4.027088410760548,-64.48574858632196,-3.9524708921493215,2
4120,4402,95.45,2024-04-11 23:35:28 UTC,-60.734433022390704,-4.667703537847235,-49.647770137804464,-8.98670969839673,2
2520,4403,86.26,2024-05-11 23:35:28 UTC,-49.80900014306803,0.8516320198210607,-65.85434797201384,3.006185209196296,3
3548,4404,58.41,2023-11-19 23:35:28 UTC,-54.54416797249739,-8.072003349501745,-56.27552858765863,-7.459914944135274,3
2662,4405,70.52,2024-03-20 23:35:28 UTC,-73.4147385528409,-7.956882164687489,-59.27401118493681,-3.7831323105601626,2
4471,4406,57.54,2023-08-11 23:35:28 UTC,-46.96323115025828,-30.68779531524732,-49.7945911385289,-32.125346780457164,1
8362,4407,63.0,2023-08-07 23:35:28 UTC,-52.52736368950714,-0.27406223261138507,-45.489709009613954,0.1019337046201656,2
1817,4408,54.73,2023-10-06 23:35:28 UTC,-65.13744255199433,-7.586168920431046,-50.804660486869565,-18.25717677480846,1
8688,4409,30.62,2023-11-11 23:35:28 UTC,-57.06339324880905,-28.434723646833994,-64.24667495209246,-26.330045561692316,1
2689,4410,12.77,2024-02-06 23:35:28 UTC,-36.96345169209864,0.6013017506165923,-47.05727225668109,-10.790619905377298,3
5064,4411,67.25,2024-04-04 23:35:28 UTC,-59.73669011487673,-11.75321647173882,-60.47378297465899,-19.907284133440548,1
6388,4412,92.08,2024-03-28 23:35:28 UTC,-38.13540863635322,-16.744733388175227,-37.49232703962805,-23.334803795521246,4
7569,4413,49.96,2024-01-09 23:35:28 UTC,-43.009046695006134,-20.176571670231716,-52.4673915123112,-28.853829160145423,1
3770,4414,66.79,2023-12-16 23:35:28 UTC,-54.86552091003435,-4.484273788021795,-64.95904108614698,-13.011046594821458,4
3376,4415,93.85,2024-03-02 23:35:28 UTC,-66.66320460761982,-20.09257155867817,-68.0361117635006,-17.839584664665104,2
6326,4416,72.28,2023-07-12 23:35:28 UTC,-60.352176537288244,-2.4089878442497437,-59.75009056521853,-12.291388147437317,2
7884,4417,56.05,2024-04-30 23:35:28 UTC,-69.72205181541031,-28.119717709181923,-64.43868972753172,-31.35186927077982,4
2867,4418,20.48,2023-10-13 23:35:28 UTC,-49.10778870004606,-3.2078896205036145,-41.99515989219402,0.9898286572787569,4
5454,4419,48.58,2023-10-22 23:35:28 UTC,-59.629821666981535,-11.026232821866422,-63.67634333066223,-13.435411027152789,4
7816,4420,73.05,2023-12-19 23:35:28 UTC,-43.0583602566966,-17.209500732319608,-38.22749583578321,-14.912099685707169,2
5037,4421,44.25,2023-10-08 23:35:28 UTC,-36.56167852214749,-2.611482783961531,-37.44266582710602,-0.7323685727824483,1
9657,4422,83.58,2023-10-31 23:35:28 UTC,-66.93452336246959,-18.15996922494656,-53.73113639524342,-24.027676848922656,4
9554,4423,22.14,2023-07-16 23:35:28 UTC,-65.7335269099755,-8.059955729656071,-72.86958211963253,-12.683253985516586,2
3128,4424,15.48,2023-08-17 23:35:28 UTC,-63.19683881028449,-21.720887623095845,-70.32543673517134,-15.893597942551771,2
2704,4425,94.39,2023-08-15 23:35:28 UTC,-45.09170026574752,-8.298785877123656,-50.032497354060915,1.260085422249297,1
8065,4426,15.41,2024-03-23 23:35:28 UTC,-46.585754941851,-13.870327623930343,-35.11131098926264,-11.45541589367473,4
4986,4427,99.51,2023-07-12 23:35:28 UTC,-37.0182766502972,0.6370589364729966,-44.38123171860646,-1.8458168414871245,2
1880,4428,92.37,2024-02-23 23:35:28 UTC,-59.226675187480154,3.4697549458646932,-44.61026035637137,-2.9342577997355654,4
7144,4429,82.36,2023-10-20 23:35:28 UTC,-43.6024007618781,-0.7683101546441122,-53.00983135949559,-0.7836742710991658,4
5547,4430,15.04,2023-08-26 23:35:28 UTC,-57.46885983460815,-7.847574239868418,-49.605046901053655,3.1654000355318814,4
7877,4431,81.83,2024-06-17 23:35:28 UTC,-41.54991444088044,-11.614441796243568,-50.442063491001726,-22.355135018539947,2
1996,4432,62.86,2024-05-27 23:35:28 UTC,-71.52644194712435,-27.89310490253578,-60.910192447809486,-13.59963510938437,4
1590,4433,20.56,2024-05-27 23:35:28 UTC,-38.72256933207365,-1.7393119959383583,-42.954077770032114,-4.122510001191433,1
8632,4434,46.22,2023-09-15 23:35:28 UTC,-53.53047799980135,-22.95714487043086,-70.82237031066826,-22.81546078749722,2
5465,4435,10.78,2024-02-11 23:35:28 UTC,-40.32567644862084,-30.65560556183119,-45.23889134823064,-26.18745543950252,4
6037,4436,73.31,2024-03-09 23:35:28 UTC,-62.15562393153433,2.9809753165562967,-48.50545110472768,-7.818001624810865,2
5459,4437,10.8,2024-02-06 23:35:28 UTC,-58.09300585314534,-13.30478560380697,-52.15675423495178,-20.02190756800554,1
9466,4438,74.44,2023-12-25 23:35:28 UTC,-38.17498453508822,-14.58298947165743,-52.45195957528446,-17.21559938204525,1
9090,4439,25.94,2024-06-17 23:35:28 UTC,-50.54787302906181,-5.928447247289803,-49.65339443812685,-23.446830824314578,1
6427,4440,22.45,2024-04-02 23:35:28 UTC,-35.10274849551011,1.3026015789688046,-49.77369528901569,3.490287135787284,2
2305,4441,30.1,2024-04-06 23:35:28 UTC,-44.80658917968915,-14.671555942032864,-39.37332820274824,-25.9959012524117,1
3516,4442,97.52,2024-03-21 23:35:28 UTC,-71.50408294063865,-4.705325568180552,-61.35955327349352,2.74468556980289,2
2704,4443,44.54,2023-11-23 23:35:28 UTC,-63.01123372996411,-32.896293257376975,-63.518584097702345,-22.528230899602043,2
3296,4444,43.21,2023-11-08 23:35:28 UTC,-55.53519128994955,4.7977171138781785,-66.227694590352,-0.5588921740839794,4
3893,4445,45.88,2023-09-17 23:35:28 UTC,-41.239381247275084,-15.5120150910762,-35.394636776754254,-1.2875017100076107,2
9185,4446,99.43,2024-02-16 23:35:28 UTC,-69.38250644100306,-1.4283426641200663,-73.69606796262485,-4.8758104636835355,3
7435,4447,16.25,2023-09-09 23:35:28 UTC,-37.14196795607085,-5.055470173822108,-48.19097236188931,-1.1232067875015375,2
8657,4448,62.3,2023-08-06 23:35:28 UTC,-65.06587186005834,-3.5441220038624195,-71.8209227982183,4.85977799132754,4
9379,4449,39.27,2023-09-20 23:35:28 UTC,-46.27986775525204,-32.965628803021524,-35.81631055015872,-32.927536172496474,1
3588,4450,93.47,2023-09-22 23:35:28 UTC,-58.255748245454285,-7.633376950756848,-65.31506981546791,-10.047921316577654,2
2781,4451,42.6,2023-11-13 23:35:28 UTC,-48.43066149519686,-7.578733882636314,-45.63541387536974,-15.43720483125453,3
3164,4452,30.31,2023-12-19 23:35:28 UTC,-47.72752146822291,-29.52624308762785,-58.64393450916178,-16.862199183613736,1
7546,4453,79.41,2023-10-03 23:35:28 UTC,-68.72403952531052,-10.114021501891198,-57.524641492297675,2.0707784088512327,4
6144,4454,33.44,2023-08-13 23:35:28 UTC,-70.72390605633296,-11.056104242250292,-67.82791279460201,-4.645634080021626,3
5328,4455,53.29,2023-08-31 23:35:28 UTC,-60.529384003006385,-6.856264170678543,-51.23717788799743,-5.6395737870578095,3
6504,4456,69.23,2024-06-17 23:35:28 UTC,-63.15979931961174,-9.97536082379143,-63.141934947388094,-0.28269689409275855,3
2794,4457,16.65,2024-01-28 23:35:28 UTC,-35.637284855021335,-4.064389795642427,-42.10330639931476,-5.091907859069664,3
6444,4458,95.96,2023-12-24 23:35:28 UTC,-45.72738697628135,-2.098747377970966,-50.500972192658935,-2.2564418064572216,3
6125,4459,34.67,2024-04-21 23:35:28 UTC,-56.84777657011562,-24.272545190600756,-56.89035234280628,-18.988026033317176,4
7140,4460,80.2,2023-07-21 23:35:28 UTC,-44.760019208476265,-15.37296095189205,-55.73936398358981,-12.384351351544137,1
8764,4461,36.98,2023-11-10 23:35:28 UTC,-65.68541571633439,-23.65090364580658,-53.176172085531675,-25.436520004842933,4
2294,4462,59.11,2024-04-10 23:35:28 UTC,-68.20412585198835,-23.456986747451865,-67.94332521545184,-32.072471964033575,1
6250,4463,67.14,2024-01-14 23:35:28 UTC,-44.171392898984564,-21.326221495182523,-52.24781221602664,-32.237886307456655,2
8867,4464,56.46,2023-09-02 23:35:28 UTC,-48.65292380778704,-8.1410162700194,-36.54770378337463,-14.405572938642482,4
9083,4465,84.31,2023-10-18 23:35:28 UTC,-50.22071073617028,0.3161847317546105,-63.889539030430626,-6.210124820053657,2
3656,4466,73.01,2023-09-21 23:35:28 UTC,-69.84728317523181,-26.845311058104784,-65.43682549427137,-32.0405506184979,4
1891,4467,23.95,2023-08-06 23:35:28 UTC,-39.3402378939263,-2.135156739429142,-43.9130209207549,1.4746618274734118,3
3509,4468,47.92,2023-12-31 23:35:28 UTC,-37.39066233397173,-5.949175918936163,-41.83594327490137,-16.364062418800135,1
6234,4469,88.36,2024-04-28 23:35:28 UTC,-64.18458531704718,-24.067273677696093,-71.40670154277205,-16.01524493537368,3
9568,4470,73.91,2023-07-15 23:35:28 UTC,-57.090967586021094,-19.639970417965785,-66.48847331329277,-27.96256790361334,1
6182,4471,33.0,2023-07-09 23:35:28 UTC,-53.76220056125651,-2.0080166561208657,-66.54028422989715,-9.470775464379983,4
8259,4472,82.38,2024-05-11 23:35:28 UTC,-40.655834696287336,-28.24841538975323,-50.30283634315583,-32.784313459234376,2
6079,4473,66.77,2024-02-12 23:35:28 UTC,-66.4162578099954,-29.735766583890122,-72.7181907490252,-27.901326242154408,2
6918,4474,71.25,2023-08-31 23:35:28 UTC,-61.607337409589704,-23.562534806854156,-59.27210280586582,-33.486849006506354,2
8636,4475,98.99,2024-06-06 23:35:28 UTC,-45.08898770792172,-21.127528764421633,-43.658219619286555,-15.618307434369768,1
9603,4476,86.57,2023-08-06 23:35:28 UTC,-59.71748232364837,-12.030562682362916,-68.61008568059758,-27.185523952571963,3
1397,4477,84.26,2024-01-29 23:35:28 UTC,-37.368139725801896,4.627033213974187,-38.58380860674453,-10.42963621570403,4
9297,4478,35.17,2024-03-12 23:35:28 UTC,-71.9339233119381,-1.89486204580761,-65.00442552418232,1.2329169461437743,4
3570,4479,21.63,2024-06-27 23:35:28 UTC,-43.458929930404004,-2.6177460586624903,-40.789824331087,-11.189121110733744,3
6909,4480,90.06,2023-10-27 23:35:28 UTC,-57.770525878625804,-7.066063769963947,-52.91172873573233,-22.547997812155593,3
